,region,region name,year,symbol,label,unit,value,confidence
982,CY,Cyprus,1995,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
983,CY,Cyprus,1995,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
984,CY,Cyprus,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,,
985,CY,Cyprus,1996,Q_AL,quantity applied on arable land,Gg N,,Estimated
986,CY,Cyprus,1996,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
987,CY,Cyprus,1996,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
988,CY,Cyprus,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,,
989,CY,Cyprus,1997,Q_AL,quantity applied on arable land,Gg N,,Estimated
990,CY,Cyprus,1997,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
991,CY,Cyprus,1997,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
992,CY,Cyprus,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,,
993,CY,Cyprus,1998,Q_AL,quantity applied on arable land,Gg N,,Estimated
994,CY,Cyprus,1998,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
995,CY,Cyprus,1998,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
996,CY,Cyprus,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,,
997,CY,Cyprus,1999,Q_AL,quantity applied on arable land,Gg N,,Estimated
998,CY,Cyprus,1999,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
999,CY,Cyprus,1999,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1000,CY,Cyprus,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,10.537,unprocessed
1001,CY,Cyprus,2000,Q_AL,quantity applied on arable land,Gg N,,Estimated
1002,CY,Cyprus,2000,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1003,CY,Cyprus,2000,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1004,CY,Cyprus,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,12.359,unprocessed
1005,CY,Cyprus,2001,Q_AL,quantity applied on arable land,Gg N,,Estimated
1006,CY,Cyprus,2001,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1007,CY,Cyprus,2001,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1008,CY,Cyprus,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,10.579,unprocessed
1009,CY,Cyprus,2002,Q_AL,quantity applied on arable land,Gg N,,Estimated
1010,CY,Cyprus,2002,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1011,CY,Cyprus,2002,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1012,CY,Cyprus,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,11.198,unprocessed
1013,CY,Cyprus,2003,Q_AL,quantity applied on arable land,Gg N,,Estimated
1014,CY,Cyprus,2003,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1015,CY,Cyprus,2003,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1016,CY,Cyprus,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,10.738,unprocessed
1017,CY,Cyprus,2004,Q_AL,quantity applied on arable land,Gg N,,Estimated
1018,CY,Cyprus,2004,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1019,CY,Cyprus,2004,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1020,CY,Cyprus,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,8.593,unprocessed
1021,CY,Cyprus,2005,Q_AL,quantity applied on arable land,Gg N,,Estimated
1022,CY,Cyprus,2005,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1023,CY,Cyprus,2005,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1024,CY,Cyprus,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,11.291,unprocessed
1025,CY,Cyprus,2006,Q_AL,quantity applied on arable land,Gg N,,Estimated
1026,CY,Cyprus,2006,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1027,CY,Cyprus,2006,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1028,CY,Cyprus,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,8.198,unprocessed
1029,CY,Cyprus,2007,Q_AL,quantity applied on arable land,Gg N,,Estimated
1030,CY,Cyprus,2007,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1031,CY,Cyprus,2007,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1032,CY,Cyprus,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,7.499,unprocessed
1033,CY,Cyprus,2008,Q_AL,quantity applied on arable land,Gg N,,Estimated
1034,CY,Cyprus,2008,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1035,CY,Cyprus,2008,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1036,CY,Cyprus,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,7.674,unprocessed
1037,CY,Cyprus,2009,Q_AL,quantity applied on arable land,Gg N,,Estimated
1038,CY,Cyprus,2009,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1039,CY,Cyprus,2009,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1040,CY,Cyprus,2010,Q,total quantity of synthetic N fertilizer applied,Gg N,9.369,unprocessed
1041,CY,Cyprus,2010,Q_AL,quantity applied on arable land,Gg N,,Estimated
1042,CY,Cyprus,2010,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1043,CY,Cyprus,2010,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1044,CY,Cyprus,2011,Q,total quantity of synthetic N fertilizer applied,Gg N,7.138,unprocessed
1045,CY,Cyprus,2011,Q_AL,quantity applied on arable land,Gg N,,Estimated
1046,CY,Cyprus,2011,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1047,CY,Cyprus,2011,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1048,CY,Cyprus,2012,Q,total quantity of synthetic N fertilizer applied,Gg N,8.319,unprocessed
1049,CY,Cyprus,2012,Q_AL,quantity applied on arable land,Gg N,,Estimated
1050,CY,Cyprus,2012,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1051,CY,Cyprus,2012,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1052,CY,Cyprus,2013,Q,total quantity of synthetic N fertilizer applied,Gg N,7.051,unprocessed
1053,CY,Cyprus,2013,Q_AL,quantity applied on arable land,Gg N,,Estimated
1054,CY,Cyprus,2013,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1055,CY,Cyprus,2013,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1056,CY,Cyprus,2014,Q,total quantity of synthetic N fertilizer applied,Gg N,6.693,unprocessed
1057,CY,Cyprus,2014,Q_AL,quantity applied on arable land,Gg N,,Estimated
1058,CY,Cyprus,2014,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1059,CY,Cyprus,2014,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1060,CY,Cyprus,2015,Q,total quantity of synthetic N fertilizer applied,Gg N,7.533,unprocessed
1061,CY,Cyprus,2015,Q_AL,quantity applied on arable land,Gg N,,Estimated
1062,CY,Cyprus,2015,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1063,CY,Cyprus,2015,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1064,CY,Cyprus,2016,Q,total quantity of synthetic N fertilizer applied,Gg N,8.073,unprocessed
1065,CY,Cyprus,2016,Q_AL,quantity applied on arable land,Gg N,,Estimated
1066,CY,Cyprus,2016,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1067,CY,Cyprus,2016,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1068,CY,Cyprus,2017,Q,total quantity of synthetic N fertilizer applied,Gg N,7.841,unprocessed
1069,CY,Cyprus,2017,Q_AL,quantity applied on arable land,Gg N,,Estimated
1070,CY,Cyprus,2017,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1071,CY,Cyprus,2017,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1072,CY,Cyprus,2018,Q,total quantity of synthetic N fertilizer applied,Gg N,7.824,unprocessed
1073,CY,Cyprus,2018,Q_AL,quantity applied on arable land,Gg N,,Estimated
1074,CY,Cyprus,2018,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1075,CY,Cyprus,2018,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1076,CY,Cyprus,2019,Q,total quantity of synthetic N fertilizer applied,Gg N,7.824,unprocessed
1077,CY,Cyprus,2019,Q_AL,quantity applied on arable land,Gg N,,Estimated
1078,CY,Cyprus,2019,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1079,CY,Cyprus,2019,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1080,CZ,Czeckia,1990,Q,total quantity of synthetic N fertilizer applied,Gg N,,
1081,CZ,Czeckia,1990,Q_AL,quantity applied on arable land,Gg N,,Estimated
1082,CZ,Czeckia,1990,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1083,CZ,Czeckia,1990,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1084,CZ,Czeckia,1991,Q,total quantity of synthetic N fertilizer applied,Gg N,,
1085,CZ,Czeckia,1991,Q_AL,quantity applied on arable land,Gg N,,Estimated
1086,CZ,Czeckia,1991,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1087,CZ,Czeckia,1991,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1088,CZ,Czeckia,1992,Q,total quantity of synthetic N fertilizer applied,Gg N,,
1089,CZ,Czeckia,1992,Q_AL,quantity applied on arable land,Gg N,,Estimated
1090,CZ,Czeckia,1992,Q_PG,quantity applied on permanent grassland,Gg N,,Estimated
1091,CZ,Czeckia,1992,Q_PC,quantity applied on permanent crops,Gg N,,Estimated
1092,CZ,Czeckia,1993,Q,total quantity of synthetic N fertilizer applied,Gg N,203.161,filled (b)
1093,CZ,Czeckia,1993,Q_AL,quantity applied on arable land,Gg N,196.5487677859765,Estimated
1094,CZ,Czeckia,1993,Q_PG,quantity applied on permanent grassland,Gg N,5.033577692695644,Estimated
1095,CZ,Czeckia,1993,Q_PC,quantity applied on permanent crops,Gg N,1.5786545213278596,Estimated
1096,CZ,Czeckia,1994,Q,total quantity of synthetic N fertilizer applied,Gg N,239.4,filled (b)
1097,CZ,Czeckia,1994,Q_AL,quantity applied on arable land,Gg N,231.40931256677754,Estimated
1098,CZ,Czeckia,1994,Q_PG,quantity applied on permanent grassland,Gg N,6.074559140466654,Estimated
1099,CZ,Czeckia,1994,Q_PC,quantity applied on permanent crops,Gg N,1.9161282927558108,Estimated
1100,CZ,Czeckia,1995,Q,total quantity of synthetic N fertilizer applied,Gg N,232.7,filled (b)
1101,CZ,Czeckia,1995,Q_AL,quantity applied on arable land,Gg N,224.8310167084284,Estimated
1102,CZ,Czeckia,1995,Q_PG,quantity applied on permanent grassland,Gg N,5.995005325787015,Estimated
1103,CZ,Czeckia,1995,Q_PC,quantity applied on permanent crops,Gg N,1.8739779657845894,Estimated
1104,CZ,Czeckia,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,262.3,filled (b)
1105,CZ,Czeckia,1996,Q_AL,quantity applied on arable land,Gg N,253.1504564029393,Estimated
1106,CZ,Czeckia,1996,Q_PG,quantity applied on permanent grassland,Gg N,7.029901256574774,Estimated
1107,CZ,Czeckia,1996,Q_PC,quantity applied on permanent crops,Gg N,2.119642340485947,Estimated
1108,CZ,Czeckia,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,225.814,filled (b)
1109,CZ,Czeckia,1997,Q_AL,quantity applied on arable land,Gg N,217.851919053672,Estimated
1110,CZ,Czeckia,1997,Q_PG,quantity applied on permanent grassland,Gg N,6.134945327834704,Estimated
1111,CZ,Czeckia,1997,Q_PC,quantity applied on permanent crops,Gg N,1.8271356184932792,Estimated
1112,CZ,Czeckia,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,218.771,filled (b)
1113,CZ,Czeckia,1998,Q_AL,quantity applied on arable land,Gg N,211.29833083183937,Estimated
1114,CZ,Czeckia,1998,Q_PG,quantity applied on permanent grassland,Gg N,5.8617490855322805,Estimated
1115,CZ,Czeckia,1998,Q_PC,quantity applied on permanent crops,Gg N,1.6109200826283652,Estimated
1116,CZ,Czeckia,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,209.532,filled (b)
1117,CZ,Czeckia,1999,Q_AL,quantity applied on arable land,Gg N,202.34443471499034,Estimated
1118,CZ,Czeckia,1999,Q_PG,quantity applied on permanent grassland,Gg N,5.642503471827319,Estimated
1119,CZ,Czeckia,1999,Q_PC,quantity applied on permanent crops,Gg N,1.5450618131823495,Estimated
1120,CZ,Czeckia,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,262.253,unprocessed
1121,CZ,Czeckia,2000,Q_AL,quantity applied on arable land,Gg N,252.876149100711,Estimated
1122,CZ,Czeckia,2000,Q_PG,quantity applied on permanent grassland,Gg N,7.354500802618406,Estimated
1123,CZ,Czeckia,2000,Q_PC,quantity applied on permanent crops,Gg N,2.022350096670577,Estimated
1124,CZ,Czeckia,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,310.83,unprocessed
1125,CZ,Czeckia,2001,Q_AL,quantity applied on arable land,Gg N,301.12865728191093,Estimated
1126,CZ,Czeckia,2001,Q_PG,quantity applied on permanent grassland,Gg N,7.454308875175099,Estimated
1127,CZ,Czeckia,2001,Q_PC,quantity applied on permanent crops,Gg N,2.2470338429139116,Estimated
1128,CZ,Czeckia,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,289.098,unprocessed
1129,CZ,Czeckia,2002,Q_AL,quantity applied on arable land,Gg N,281.6677057049817,Estimated
1130,CZ,Czeckia,2002,Q_PG,quantity applied on permanent grassland,Gg N,5.983017986954133,Estimated
1131,CZ,Czeckia,2002,Q_PC,quantity applied on permanent crops,Gg N,1.4472763080641757,Estimated
1132,CZ,Czeckia,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,242.488,unprocessed
1133,CZ,Czeckia,2003,Q_AL,quantity applied on arable land,Gg N,237.24670991625905,Estimated
1134,CZ,Czeckia,2003,Q_PG,quantity applied on permanent grassland,Gg N,3.91416563562299,Estimated
1135,CZ,Czeckia,2003,Q_PC,quantity applied on permanent crops,Gg N,1.3271244481179496,Estimated
1136,CZ,Czeckia,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,303.33,unprocessed
1137,CZ,Czeckia,2004,Q_AL,quantity applied on arable land,Gg N,298.4043888562893,Estimated
1138,CZ,Czeckia,2004,Q_PG,quantity applied on permanent grassland,Gg N,3.1989592821255584,Estimated
1139,CZ,Czeckia,2004,Q_PC,quantity applied on permanent crops,Gg N,1.7266518615851656,Estimated
1140,CZ,Czeckia,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,292.846,unprocessed
1141,CZ,Czeckia,2005,Q_AL,quantity applied on arable land,Gg N,289.5579051597119,Estimated
1142,CZ,Czeckia,2005,Q_PG,quantity applied on permanent grassland,Gg N,1.5565035771926419,Estimated
1143,CZ,Czeckia,2005,Q_PC,quantity applied on permanent crops,Gg N,1.7315912630955048,Estimated
1144,CZ,Czeckia,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,309.597,unprocessed
1145,CZ,Czeckia,2006,Q_AL,quantity applied on arable land,Gg N,307.651348282969,Estimated
1146,CZ,Czeckia,2006,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1147,CZ,Czeckia,2006,Q_PC,quantity applied on permanent crops,Gg N,1.9456517170309324,Estimated
1148,CZ,Czeckia,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,335.264,unprocessed
1149,CZ,Czeckia,2007,Q_AL,quantity applied on arable land,Gg N,333.11033492992283,Estimated
1150,CZ,Czeckia,2007,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1151,CZ,Czeckia,2007,Q_PC,quantity applied on permanent crops,Gg N,2.153665070077187,Estimated
1152,CZ,Czeckia,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,341.628,unprocessed
1153,CZ,Czeckia,2008,Q_AL,quantity applied on arable land,Gg N,339.47562894264627,Estimated
1154,CZ,Czeckia,2008,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1155,CZ,Czeckia,2008,Q_PC,quantity applied on permanent crops,Gg N,2.1523710573536987,Estimated
1156,CZ,Czeckia,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,253.759,unprocessed
1157,CZ,Czeckia,2009,Q_AL,quantity applied on arable land,Gg N,252.15849386275153,Estimated
1158,CZ,Czeckia,2009,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1159,CZ,Czeckia,2009,Q_PC,quantity applied on permanent crops,Gg N,1.6005061372484704,Estimated
1160,CZ,Czeckia,2010,Q,total quantity of synthetic N fertilizer applied,Gg N,270.256,unprocessed
1161,CZ,Czeckia,2010,Q_AL,quantity applied on arable land,Gg N,268.5270441721154,Estimated
1162,CZ,Czeckia,2010,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1163,CZ,Czeckia,2010,Q_PC,quantity applied on permanent crops,Gg N,1.7289558278846142,Estimated
1164,CZ,Czeckia,2011,Q,total quantity of synthetic N fertilizer applied,Gg N,352.745,unprocessed
1165,CZ,Czeckia,2011,Q_AL,quantity applied on arable land,Gg N,350.42101090448034,Estimated
1166,CZ,Czeckia,2011,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1167,CZ,Czeckia,2011,Q_PC,quantity applied on permanent crops,Gg N,2.3239890955196802,Estimated
1168,CZ,Czeckia,2012,Q,total quantity of synthetic N fertilizer applied,Gg N,348.992,unprocessed
1169,CZ,Czeckia,2012,Q_AL,quantity applied on arable land,Gg N,346.6916020665,Estimated
1170,CZ,Czeckia,2012,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1171,CZ,Czeckia,2012,Q_PC,quantity applied on permanent crops,Gg N,2.3003979334999847,Estimated
1172,CZ,Czeckia,2013,Q,total quantity of synthetic N fertilizer applied,Gg N,331.616,unprocessed
1173,CZ,Czeckia,2013,Q_AL,quantity applied on arable land,Gg N,329.48184030221665,Estimated
1174,CZ,Czeckia,2013,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1175,CZ,Czeckia,2013,Q_PC,quantity applied on permanent crops,Gg N,2.134159697783307,Estimated
1176,CZ,Czeckia,2014,Q,total quantity of synthetic N fertilizer applied,Gg N,325.667,unprocessed
1177,CZ,Czeckia,2014,Q_AL,quantity applied on arable land,Gg N,323.5635069896285,Estimated
1178,CZ,Czeckia,2014,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1179,CZ,Czeckia,2014,Q_PC,quantity applied on permanent crops,Gg N,2.1034930103715137,Estimated
1180,CZ,Czeckia,2015,Q,total quantity of synthetic N fertilizer applied,Gg N,397.136,unprocessed
1181,CZ,Czeckia,2015,Q_AL,quantity applied on arable land,Gg N,394.64919198168843,Estimated
1182,CZ,Czeckia,2015,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1183,CZ,Czeckia,2015,Q_PC,quantity applied on permanent crops,Gg N,2.4868080183116197,Estimated
1184,CZ,Czeckia,2016,Q,total quantity of synthetic N fertilizer applied,Gg N,407.184,unprocessed
1185,CZ,Czeckia,2016,Q_AL,quantity applied on arable land,Gg N,404.7300179860644,Estimated
1186,CZ,Czeckia,2016,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1187,CZ,Czeckia,2016,Q_PC,quantity applied on permanent crops,Gg N,2.453982013935603,Estimated
1188,CZ,Czeckia,2017,Q,total quantity of synthetic N fertilizer applied,Gg N,397.586,unprocessed
1189,CZ,Czeckia,2017,Q_AL,quantity applied on arable land,Gg N,395.22875861701294,Estimated
1190,CZ,Czeckia,2017,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1191,CZ,Czeckia,2017,Q_PC,quantity applied on permanent crops,Gg N,2.3572413829870893,Estimated
1192,CZ,Czeckia,2018,Q,total quantity of synthetic N fertilizer applied,Gg N,351.78,unprocessed
1193,CZ,Czeckia,2018,Q_AL,quantity applied on arable land,Gg N,349.6731709485797,Estimated
1194,CZ,Czeckia,2018,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1195,CZ,Czeckia,2018,Q_PC,quantity applied on permanent crops,Gg N,2.106829051420258,Estimated
1196,CZ,Czeckia,2019,Q,total quantity of synthetic N fertilizer applied,Gg N,332.032,unprocessed
1197,CZ,Czeckia,2019,Q_AL,quantity applied on arable land,Gg N,330.0234404095232,Estimated
1198,CZ,Czeckia,2019,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
1199,CZ,Czeckia,2019,Q_PC,quantity applied on permanent crops,Gg N,2.00855959047682,Estimated
